name,street,city,age,email,price_issue,quality_issue,service_issue,delivery_issue,description_issue,product_code,quarter
Nancy Walker,456 Spruce Road,Willow City,42,nancy.walker@example.com,False,True,True,False,False,F,2023-Q1
Matthew Hall,789 Elm Street,Maple Town,31,matthew.hall@example.com,True,False,False,False,True,G,2023-Q2
Elizabeth Allen,321 Oak Avenue,Pine City,37,elizabeth.allen@example.com,False,True,False,True,False,H,2023-Q3
Michelle Doe,123 Elm Street,Rivertown,48,michelle.doe@example.com,False,False,True,False,False,A,2023-Q1
Michael Doe Jr.,123 Elm Street,Rivertown,22,michael.doe.jr@example.com,False,True,False,False,False,A,2023-Q2
Michaela Doe,123 Elm Street,Rivertown,25,michaela.doe@example.com,True,False,False,False,False,A,2023-Q1
Michael Doe Sr.,123 Elm Street,Rivertown,75,michael.doe.sr@example.com,False,False,False,True,True,A,2023-Q3
Mickey Doe,123 Elm Street,Rivertown,30,mickey.doe@example.com,False,False,False,True,False,A,2023-Q4
John Smith,456 Oak Avenue,Lakeside,34,john.smith@example.com,True,False,False,False,False,B,2023-Q2
Jane Johnson,789 Pine Road,Hilltown,29,jane.johnson@example.com,False,True,False,False,False,C,2023-Q3
Robert Brown,321 Maple Street,Forestville,45,robert.brown@example.com,False,False,True,False,False,D,2023-Q1
Emily White,654 Birch Lane,Seaside,38,emily.white@example.com,False,False,False,True,False,E,2023-Q4
William Green,987 Cedar Court,Mountainview,52,william.green@example.com,False,False,False,False,True,F,2023-Q2
Sophia Black,159 Spruce Drive,Rivertown,27,sophia.black@example.com,True,False,False,False,False,G,2023-Q1
James Blue,753 Willow Way,Lakeside,41,james.blue@example.com,False,True,False,False,False,H,2023-Q3
Olivia Red,852 Aspen Circle,Hilltown,36,olivia.red@example.com,False,False,True,False,False,A,2023-Q2
Liam Yellow,951 Poplar Street,Forestville,49,liam.yellow@example.com,False,False,False,True,False,B,2023-Q4
Ava Purple,753 Fir Avenue,Seaside,31,ava.purple@example.com,False,False,False,False,True,C,2023-Q1
Noah Orange,357 Cherry Lane,Mountainview,43,noah.orange@example.com,True,False,False,False,False,D,2023-Q2
Isabella Pink,159 Elm Street,Rivertown,28,isabella.pink@example.com,False,True,False,False,False,E,2023-Q3
Lucas Gray,456 Oak Avenue,Lakeside,37,lucas.gray@example.com,False,False,True,False,False,F,2023-Q4
Mia Cyan,789 Pine Road,Hilltown,33,mia.cyan@example.com,False,False,False,True,False,G,2023-Q1
Ethan Magenta,321 Maple Street,Forestville,46,ethan.magenta@example.com,False,False,False,False,True,H,2023-Q2
L. Brown,321 Birch Lane,Hilltop,39,l.brown@example.com,False,True,False,True,False,D,2023-Q4
J. Brown,321 Birch Lane,Hilltop,43,j.brown@example.com,True,False,True,False,False,D,2023-Q3
A. Brown,321 Birch Lane,Hilltop,45,a.brown@example.com,False,False,True,True,False,D,2023-Q2
M. Green,123 Oak Street,Hilltop,41,m.green@example.com,True,False,False,True,False,D,2023-Q4
M. Brown,321 Birch Lane,Hilltop,41,m.brown2@example.com,True,False,False,True,True,D,2023-Q4
S. Smith,456 Pine Road,Riverside,30,s.smith@example.com,False,True,False,False,True,A,2023-Q1
T. Johnson,789 Maple Avenue,Lakeside,55,t.johnson@example.com,True,False,True,False,False,B,2022-Q4
R. Lee,101 Elm Street,Meadowville,28,r.lee@example.com,False,False,True,True,False,C,2023-Q2
K. Patel,202 Cedar Lane,Hilltop,34,k.patel@example.com,True,True,False,False,False,E,2023-Q3
D. Nguyen,303 Spruce Drive,Riverside,47,d.nguyen@example.com,False,False,False,True,True,F,2023-Q4
H. Kim,404 Willow Way,Lakeside,52,h.kim@example.com,True,False,False,False,True,G,2023-Q1
P. Garcia,505 Aspen Court,Meadowville,29,p.garcia@example.com,False,True,True,False,False,H,2022-Q3
C. Martinez,606 Birch Lane,Riverside,38,c.martinez@example.com,True,False,False,True,False,A,2023-Q2
B. Wilson,707 Oak Street,Lakeside,44,b.wilson@example.com,False,True,False,False,True,B,2023-Q3
N. Davis,808 Pine Road,Meadowville,36,n.davis@example.com,True,False,True,False,False,C,2023-Q4
E. Clark,909 Maple Avenue,Riverside,50,e.clark@example.com,False,False,False,True,True,D,2023-Q1
G. Lewis,1010 Elm Street,Lakeside,42,g.lewis@example.com,True,True,False,False,False,E,2022-Q4
F. Walker,1111 Cedar Lane,Meadowville,31,f.walker@example.com,False,False,True,True,False,F,2023-Q2
V. Hall,1212 Spruce Drive,Riverside,48,v.hall@example.com,True,False,False,False,True,G,2023-Q3
J. Allen,1313 Willow Way,Lakeside,53,j.allen@example.com,False,True,False,True,False,H,2023-Q4
Jordan Wright,1010 Cypress Road,Sunnyvale,29,jordan.wright@example.com,False,False,True,False,False,F,2023-Q1
Taylor Wright,1010 Cypress Road,Sunnyvale,33,taylor.wright@example.com,False,True,False,False,False,F,2023-Q2
Morgan Wright,1010 Cypress Road,Sunnyvale,35,morgan.wright@example.com,False,False,True,True,False,F,2023-Q3
Casey Wright,1010 Cypress Road,Sunnyvale,28,casey.wright@example.com,True,False,False,False,False,F,2023-Q4
Riley Wright,1010 Cypress Road,Sunnyvale,30,riley.wright@example.com,False,False,True,False,True,F,2023-Q1
Jamie Lee,202 Maple Avenue,Greenfield,40,jamie.lee@example.com,True,False,False,False,False,A,2023-Q1
Alex Kim,45 Oak Street,Rivertown,27,alex.kim@example.com,False,True,False,False,False,B,2023-Q2
Sam Patel,78 Pine Lane,Lakeside,34,sam.patel@example.com,False,False,False,True,False,C,2023-Q3
Chris Johnson,12 Elm Street,Hilltop,45,chris.johnson@example.com,False,False,False,False,True,D,2023-Q4
Pat Morgan,89 Birch Road,Seaside,50,pat.morgan@example.com,True,True,False,False,False,E,2023-Q1
Dana Smith,34 Cedar Avenue,Meadowville,38,dana.smith@example.com,False,False,True,False,False,G,2023-Q2
Robin Brown,56 Spruce Street,Forest Hill,29,robin.brown@example.com,False,False,False,True,False,H,2023-Q3
Taylor Green,23 Willow Lane,Riverbend,31,taylor.green@example.com,True,False,False,False,True,A,2023-Q4
Jordan Black,67 Maple Street,Sunnydale,36,jordan.black@example.com,False,True,False,False,False,B,2023-Q1
Casey White,90 Oak Avenue,Brookside,42,casey.white@example.com,False,False,True,False,False,C,2023-Q2
Morgan Gray,11 Pine Street,Lakeside,33,morgan.gray@example.com,False,False,False,True,False,D,2023-Q3
Alex White,78 Birch Lane,Hilltop,39,alex.white@example.com,False,False,False,False,True,E,2023-Q4
Jamie Black,45 Cedar Road,Greenfield,37,jamie.black@example.com,True,False,False,False,False,F,2023-Q1
Sam Green,12 Spruce Avenue,Forest Hill,41,sam.green@example.com,False,True,False,False,False,G,2023-Q2
Pat Brown,34 Willow Street,Meadowville,35,pat.brown@example.com,False,False,True,False,False,H,2023-Q3
Evan Lavender,753 Elm Street,Quartz City,35,evan.lavender@example.com,False,True,False,True,False,A,2022-Q4
Olivia Lavender,753 Elm Street,Quartz City,40,olivia.lavender@example.com,True,False,True,False,False,A,2022-Q3
Ava L. Smith,754 Elm Street,Quartz City,37,ava.smith@example.com,True,False,False,True,True,A,2022-Q4
Ava Lavender,753 Elm Street,Quartz City,37,ava.lavender2@example.com,False,True,False,True,False,A,2022-Q4
Avery Lavender,753 Elm Street,Quartz City,39,avery.lavender@example.com,True,False,False,False,True,A,2022-Q2
John Doe,123 Maple Avenue,Springfield,45,john.doe@example.com,False,True,False,False,True,B,2023-Q1
Jane Smith,456 Oak Lane,Rivertown,29,jane.smith@example.com,True,False,True,False,False,C,2023-Q2
Michael Brown,789 Pine Road,Lakeside,52,michael.brown@example.com,False,False,True,True,False,D,2023-Q3
Emily White,321 Birch Street,Hilltop,34,emily.white@example.com,True,True,False,False,False,E,2023-Q4
David Green,654 Cedar Avenue,Valleyview,41,david.green@example.com,False,False,True,False,True,F,2022-Q1
Sophia Black,987 Spruce Drive,Mountainville,27,sophia.black@example.com,True,False,False,True,False,G,2022-Q2
Liam Gray,159 Willow Way,Seaside,38,liam.gray@example.com,False,True,True,False,False,H,2022-Q3
Isabella Blue,753 Elm Street,Quartz City,37,isabella.blue@example.com,True,False,False,True,False,A,2022-Q4
Lucas Red,852 Cherry Court,Forestville,50,lucas.red@example.com,False,True,False,False,True,B,2023-Q1
Mia Yellow,951 Aspen Circle,Riverside,31,mia.yellow@example.com,True,False,True,False,False,C,2023-Q2
Noah Orange,753 Elm Street,Quartz City,37,noah.orange@example.com,False,False,True,True,False,A,2022-Q4
Emma Purple,357 Poplar Place,Brookside,44,emma.purple@example.com,True,True,False,False,False,D,2023-Q3
Oliver Pink,258 Fir Lane,Meadowland,36,oliver.pink@example.com,False,False,True,False,True,E,2023-Q4
Charlotte Cyan,159 Willow Way,Seaside,38,charlotte.cyan@example.com,True,False,False,True,False,F,2022-Q1
James Violet,654 Cedar Avenue,Valleyview,41,james.violet@example.com,False,True,True,False,False,G,2022-Q2
Jessica Blue,357 Cedar Avenue,Hilltown,29,jessica.blue@example.com,False,True,False,True,False,E,2023-Q1
James Green,357 Cedar Avenue,Hilltown,34,james.green@example.com,True,False,True,False,False,E,2023-Q2
Jamie Blue,357 Cedar Avenue,Hilltown,30,jamie.blue@example.com,True,True,False,False,True,E,2023-Q1
James Blue,123 Oak Street,Hilltown,32,james.blue2@example.com,False,True,True,False,False,E,2023-Q3
James Blue,357 Cedar Avenue,Hilltown,32,james.blue3@example.com,True,False,False,True,False,E,2023-Q4
Alice Smith,789 Pine Lane,Rivertown,45,alice.smith@example.com,False,False,True,True,False,A,2023-Q2
Bob Johnson,456 Maple Street,Lakeside,38,bob.johnson@example.com,True,False,False,False,True,B,2023-Q3
Catherine Lee,321 Birch Road,Hilltown,27,catherine.lee@example.com,False,True,False,False,False,C,2023-Q1
David Brown,654 Elm Street,Seaside,50,david.brown@example.com,True,True,False,False,False,D,2023-Q4
Emily White,987 Spruce Avenue,Hilltown,31,emily.white@example.com,False,False,True,True,True,F,2023-Q2
Frank Black,159 Willow Drive,Rivertown,42,frank.black@example.com,True,False,True,False,False,G,2023-Q3
Grace Green,753 Cedar Avenue,Lakeside,36,grace.green@example.com,False,True,False,True,False,H,2023-Q1
Henry White,852 Oak Street,Seaside,29,henry.white@example.com,True,False,False,False,True,A,2023-Q2
Ivy Brown,951 Maple Street,Hilltown,33,ivy.brown@example.com,False,True,True,False,False,B,2023-Q3
Jack Black,753 Pine Lane,Rivertown,40,jack.black@example.com,True,False,False,True,False,C,2023-Q4
Karen White,357 Cedar Avenue,Lakeside,28,karen.white@example.com,False,True,False,False,True,D,2023-Q1
Leo Green,654 Birch Road,Seaside,35,leo.green@example.com,True,False,True,False,False,E,2023-Q2
Mia Blue,123 Spruce Avenue,Hilltown,26,mia.blue@example.com,False,True,False,True,False,F,2023-Q3
Nathan Black,456 Willow Drive,Rivertown,47,nathan.black@example.com,True,False,False,False,True,G,2023-Q4
Olivia White,789 Elm Street,Lakeside,39,olivia.white@example.com,False,True,True,False,False,H,2023-Q1
Laura M. Martinez,305 Spruce Drive,Mountainville,34,laura.martinez2@example.com,True,False,True,False,False,G,2023-Q3
L. Martinez,303 Spruce Dr,Mountainville,33,l.martinez@example.com,True,False,True,False,False,G,2023-Q3
Laura M.,307 Spruce Drive,Mountainville,33,laura.m@example.com,True,False,True,False,False,G,2023-Q3
Laura Martinez,303 Spruce Drive,Mountainville,33,laura.martinez3@example.com,True,False,True,False,False,G,2023-Q3
Laura A. Martinez,303 Spruce Drive,Mountainville,33,laura.a.martinez@example.com,True,False,True,False,False,G,2023-Q3
John Doe,123 Elm Street,Springfield,45,john.doe@example.com,False,True,False,True,False,A,2023-Q1
Jane Smith,456 Oak Avenue,Rivertown,29,jane.smith@example.com,True,False,False,False,True,B,2023-Q2
Emily Johnson,789 Pine Lane,Lakeside,38,emily.johnson@example.com,False,True,True,False,False,C,2023-Q3
Michael Brown,101 Maple Road,Hilltown,52,michael.brown@example.com,False,False,True,True,False,D,2023-Q4
Sarah Davis,202 Birch Boulevard,Forest City,41,sarah.davis@example.com,True,True,False,False,False,E,2023-Q1
David Wilson,303 Cedar Street,Seaside,36,david.wilson@example.com,False,False,False,True,True,F,2023-Q2
Jessica Taylor,404 Walnut Way,Riverside,27,jessica.taylor@example.com,True,False,True,False,False,H,2023-Q3
Daniel Anderson,505 Chestnut Court,Meadowville,49,daniel.anderson@example.com,False,True,False,True,False,A,2023-Q4
Sophia Thomas,606 Willow Drive,Brookside,31,sophia.thomas@example.com,True,True,False,False,False,B,2023-Q1
James White,707 Poplar Street,Greenfield,43,james.white@example.com,False,False,True,False,True,C,2023-Q2
Olivia Harris,808 Ash Avenue,Sunnyvale,35,olivia.harris@example.com,True,False,False,True,False,D,2023-Q3
Liam Martin,909 Fir Lane,Clearwater,28,liam.martin@example.com,False,True,True,False,False,E,2023-Q4
Emma Lee,1010 Cypress Road,Baytown,39,emma.lee@example.com,True,False,False,False,True,F,2023-Q1
Noah Walker,1111 Redwood Street,Pineville,50,noah.walker@example.com,False,True,False,True,False,G,2023-Q2
Ava King,1212 Spruce Avenue,Mapleton,32,ava.king@example.com,True,False,True,False,False,H,2023-Q3
Bob Johnson,789 Pine Road,Riverside,52,bob.johnson@anothermail.com,False,False,True,False,False,C,2021-Q3
Alice Smith,789 Pine Road,Riverside,50,alice.smith@anothermail.com,False,False,True,False,False,C,2021-Q4
Alice Johnson,789 Oak Avenue,Riverside,50,alice.johnson@anothermail.com,False,False,True,False,False,C,2021-Q3
Alice Johnson,789 Pine Road,Riverside,51,alice.j@anothermail.com,False,False,True,False,False,C,2021-Q3
Alice Johnson,789 Pine Road,Riverside,50,alice.johnson@anothermail.com,False,False,True,True,False,C,2021-Q3
John Doe,123 Elm Street,Springfield,34,john.doe@example.com,True,False,False,False,False,A,2022-Q1
Jane Smith,456 Maple Avenue,Greenfield,28,jane.smith@example.com,False,True,False,False,False,B,2022-Q2
Michael Brown,789 Birch Lane,Lakeside,45,michael.brown@example.com,False,False,False,True,False,D,2022-Q3
Emily Davis,321 Cedar Street,Hilltop,37,emily.davis@example.com,False,False,False,False,True,E,2022-Q4
Chris Wilson,654 Pine Road,Riverside,29,chris.wilson@example.com,True,True,False,False,False,F,2023-Q1
Patricia Taylor,987 Oak Avenue,Meadowville,42,patricia.taylor@example.com,False,False,True,False,False,G,2023-Q2
Robert Anderson,159 Spruce Street,Brookside,53,robert.anderson@example.com,False,True,False,True,False,H,2023-Q3
Linda Martinez,753 Willow Lane,Riverside,36,linda.martinez@example.com,True,False,False,False,True,A,2023-Q4
James Lee,852 Cherry Street,Sunnydale,31,james.lee@example.com,False,True,True,False,False,B,2021-Q1
Barbara White,963 Aspen Avenue,Riverside,47,barbara.white@example.com,False,False,False,True,True,C,2021-Q2
Steven Harris,147 Poplar Street,Riverside,39,steven.harris@example.com,True,False,True,False,False,D,2021-Q3
Nancy Clark,258 Fir Lane,Riverside,44,nancy.clark@example.com,False,True,False,True,False,E,2021-Q4
Kevin Lewis,369 Cypress Road,Riverside,38,kevin.lewis@example.com,False,False,True,False,True,F,2022-Q1
Laura Walker,741 Hemlock Avenue,Riverside,33,laura.walker@example.com,True,False,False,False,False,G,2022-Q2
Daniel Hall,852 Pine Road,Riverside,46,daniel.hall@example.com,False,True,False,False,True,H,2022-Q3
Emma Clark,669 Redwood Road,Clifftown,28,emma.clark@example.com,False,False,True,False,False,D,2024-Q1
Liam Clark,669 Redwood Road,Clifftown,32,liam.clark@example.com,False,True,False,False,False,D,2024-Q1
Olivia Clark,669 Redwood Road,Clifftown,29,olivia.clark@example.com,False,False,True,False,False,D,2024-Q1
Ethan Clark,669 Redwood Road,Clifftown,35,ethan.clark@example.com,False,False,True,True,False,D,2024-Q1
Sophia Clark,669 Redwood Road,Clifftown,31,sophia.clark@example.com,True,False,False,False,False,D,2024-Q1
Ava Johnson,123 Maple Street,Rivertown,27,ava.johnson@example.com,True,False,False,False,False,A,2023-Q4
Mason Brown,456 Oak Avenue,Lakeside,40,mason.brown@example.com,False,True,False,False,False,B,2023-Q3
Isabella Smith,789 Pine Lane,Hilltop,22,isabella.smith@example.com,False,False,False,True,False,C,2023-Q2
Lucas Martinez,321 Birch Road,Valleyview,36,lucas.martinez@example.com,False,False,False,False,True,E,2023-Q1
Mia Davis,654 Cedar Street,Seaside,29,mia.davis@example.com,True,False,False,False,False,F,2022-Q4
James Wilson,987 Spruce Avenue,Mountainview,45,james.wilson@example.com,False,True,False,False,False,G,2022-Q3
Amelia Taylor,159 Elm Street,Riverside,33,amelia.taylor@example.com,False,False,True,False,False,H,2022-Q2
Benjamin Anderson,753 Willow Lane,Forestville,38,benjamin.anderson@example.com,False,False,False,True,False,A,2022-Q1
Charlotte Thomas,852 Aspen Road,Brookside,26,charlotte.thomas@example.com,True,False,False,False,False,B,2021-Q4
Elijah White,951 Poplar Street,Meadowland,31,elijah.white@example.com,False,True,False,False,False,C,2021-Q3
Harper Harris,147 Fir Avenue,Sunset,24,harper.harris@example.com,False,False,False,True,False,D,2021-Q2
Alexander Lewis,369 Cypress Road,Greenfield,42,alexander.lewis@example.com,False,False,False,False,True,E,2021-Q1
Ella Walker,258 Redwood Drive,Clearwater,28,ella.walker@example.com,True,False,False,False,False,F,2020-Q4
Daniel Hall,147 Maple Avenue,Springfield,37,daniel.hall@example.com,False,True,False,False,False,G,2020-Q3
Grace Young,369 Oak Street,Lakeside,34,grace.young@example.com,False,False,True,False,False,H,2020-Q2
Laura M. Martinez,852 Aspen Avenue,Brookside,33,laura.martinez@anothermail.com,False,True,True,False,False,B,2023-Q1
L. Martinez,850 Aspen Avenue,Brookside,34,l.martinez@example.com,False,True,False,True,False,B,2023-Q2
Laura M.,852 Aspen Ave,Brookside,33,laura.m@example.com,True,True,True,False,False,B,2023-Q1
Laura Martinez,854 Aspen Avenue,Brookside,32,laura.martinez@samplemail.com,False,False,True,True,False,B,2023-Q3
L. M. Martinez,852 Aspen Avenue,Brookside,33,l.martinez@anothermail.com,False,True,True,False,True,B,2023-Q1
John Doe,123 Maple Street,Springfield,45,john.doe@example.com,True,False,False,True,False,A,2023-Q2
Jane Smith,456 Oak Lane,Rivertown,29,jane.smith@example.com,False,True,False,False,True,C,2023-Q1
Emily Johnson,789 Pine Road,Lakeside,38,emily.johnson@example.com,True,True,False,False,False,D,2023-Q3
Michael Brown,321 Birch Boulevard,Hilltop,52,michael.brown@example.com,False,False,True,True,False,E,2023-Q4
